location_id,name,description,adress_string,price_level,rating,num_reviews,review_rating_count,cuisine
24025245,Restaurant Le Truffaut,,"89 Rue Truffaut, 75017 Paris France",,4.5,4,"{'1': '0', '2': '0', '3': '1', '4': '1', '5': '2'}",Française
26722516,La Charrette,,"17 Rue Des Beaux-arts, 75006 Paris France",€€ - €€€,4.5,3,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '2'}",Française
28072234,Boulangerie Binôme,"Boulangerie Binôme est la boulangerie-pâtisserie de Paris 14 qui vous propose des viennoiseries et du pain au levain faits maison. Située entre Plaisance et la rue d'Alésia, la Boulangerie Binôme est aussi l'adresse idéale pour une petite pause goûter ou déjeuner. Ne passez pas à côté de notre marbré chocolat ou de notre délicieux pain aux raisins.","87 Avenue De La Porte Didot, 75014 Paris France",,,0,,
24035771,Bernadette,"Bienvenue chez bernadette, la première crêperie bistronomique et labellisée Ecotable de Paris 11 (et sûrement au-delà) ! Notre restaurant dépoussière les traditionnelles galettes bretonnes pour vous proposer des recettes originales et faites à partir de produits locaux et bio uniquement. Bien entendu, tout est fait maison et sans gluten. Notre restaurant vous accueille pour le déjeuner comme le dîner du mardi au samedi, à deux pas de la rue Oberkampf et de l'arrêt Parmentier. Nous avons aussi l'une des meilleures terrasses du quartier, rendez-vous au printemps pour son grand retour !","2bis Rue Neuve Popincourt, 75011 Paris France",€€ - €€€,5.0,21,"{'1': '0', '2': '0', '3': '1', '4': '1', '5': '19'}","Française, Bars-restaurants"
5932452,Buddha Restaurant,,"13 rue Saint Hippolyte, 75013 Paris France",€€ - €€€,4.5,490,"{'1': '5', '2': '9', '3': '17', '4': '79', '5': '381'}","Indienne, Saine, Népalaise"
24995265,Sunny Thé Louvre,"Petite boutique de bubble tea agréable, mignonne et à l'ambiance relaxante. Propose de bonnes boissons aux saveurs originales, aussi bien chauds que froids.","3 Rue Thérèse, 75001 Paris France",,4.5,3,"{'1': '0', '2': '0', '3': '0', '4': '2', '5': '1'}","Asiatique, Taïwanaise"
10047465,Le Poquelin,,"17 rue Moliere, 75001 Paris France",,4.0,1,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '0'}",
6886259,Comptoir Gana,,"54 rue Oberkampf, 75011 Paris France",€,4.5,18,"{'1': '0', '2': '1', '3': '4', '4': '1', '5': '12'}",Française
21327956,Vittoria,,"87 Rue d'Hauteville, 75010 Paris France",€€ - €€€,4.5,18,"{'1': '0', '2': '0', '3': '1', '4': '8', '5': '9'}","Italienne, Pizza"
27376277,Le Triangle,,"22 Rue François Truffaut, 75012 Paris France",,,0,,
13834656,Tutto Bene,,"64 rue Daguerre, 75014 Paris France",€€ - €€€,4.0,78,"{'1': '12', '2': '2', '3': '6', '4': '15', '5': '43'}","Italienne, Pizza"
4786908,Ladurée,"Dans ce lieu unique offrant une vitrine sur les Champs-Elysées, emportez macarons, viennoiseries et autres douceurs à déguster en famille ou entre amis. Pour une pause gourmande sur place, rendez-vous dans l'espace restaurant.","75 Avenue Des Champs Elysées, 75008 Paris France",€€€€,4.0,4446,"{'1': '431', '2': '387', '3': '545', '4': '1158', '5': '1926'}",Française
12438147,Boulangerie Pâtisserie Blé Délice,,"3 Place Du 25 Août 1944, 75014 Paris France",,4.0,13,"{'1': '2', '2': '0', '3': '1', '4': '4', '5': '6'}",
30131054,Le Campanella,,"18 Ave Bosquet 75 Paris 07, 07 Paris France",,1.5,2,"{'1': '1', '2': '1', '3': '0', '4': '0', '5': '0'}",
15619277,Self Service Tuileries,,"206 rue de Rivoli, 75001 Paris France",€,3.5,67,"{'1': '10', '2': '1', '3': '17', '4': '21', '5': '18'}","Française, Européenne"
5801085,Star King Restaurant Coreen,,"11 rue du Theatre, 75015 Paris France",€€ - €€€,3.0,38,"{'1': '8', '2': '3', '3': '10', '4': '9', '5': '8'}","Coréenne, Asiatique"
3727361,Pret a Manger,,"110 avenue de France Bibliothèque, 75013 Paris France",€,3.5,95,"{'1': '14', '2': '7', '3': '24', '4': '30', '5': '20'}",
9826837,Pizza Verdi,"Pizza Verdi vous accueille à deux pas de Bonne nouvelle, pour profiter d'un bon dîner italien, dans un quartier qui vit au rythme des pièces de théatre. Découvrez notre buffet d'antipasti de légumes grillés ainsi qu'une sélection de vins italiens allant du Proseico (produits dans le nord ) à la Lacryma Christi qui pousse au pied du Vesuvio dans la zone de Naples en passant par le Nero d'Avola","40 Rue du Faubourg Saint Denis, 75010 Paris France",€,4.0,28,"{'1': '3', '2': '1', '3': '7', '4': '6', '5': '11'}","Italienne, Pizza"
13456613,Chapitre 2,,"105 Rue de Charenton, 75012 Paris France",€€ - €€€,4.0,36,"{'1': '3', '2': '1', '3': '4', '4': '7', '5': '21'}","Bar à bières, Bar, Européenne, Pub, Bar à vins, Brasserie gastronomique"
7259921,Le Bambou Vert,,"29 B rue Caillaux, 75013 Paris France",€€ - €€€,4.0,13,"{'1': '0', '2': '0', '3': '2', '4': '7', '5': '4'}","Vietnamienne, Asiatique"
719186,Le Paradis du Fruit,,"2 Place Saint Michel, 75006 Paris France",€€ - €€€,3.5,794,"{'1': '103', '2': '63', '3': '112', '4': '287', '5': '229'}","Française, Saine"
4174129,Massawa,,"22 rue du Chateau Landon, 75010 Paris France",€,4.5,351,"{'1': '12', '2': '4', '3': '14', '4': '129', '5': '192'}","Africaine, Éthiopienne"
719553,LINA'S Maréchal Juin,,"7 Place du Marechal Juin 7 Place Du Marechal Juin, 75017 Paris France",€,3.0,23,"{'1': '5', '2': '3', '3': '7', '4': '5', '5': '3'}",Traiteur
23449235,Clint Paris 12ème,"CLINT PARIS 12ème // BRUNCH, BREAKFAST, COFFEE SHOP AND PÂTISSERIE Chez CLINT PARIS 12ème, le brunch est une véritable institution. Tôt le matin , en semaine comme en week-end, venez découvrir une cuisine maison, colorée et gourmande sur place ou à emporter, même le dimanche ! c'est près de la rue Crémieux entre Bastille et gare de Lyon que notre coffee shop vous offre les meilleurs pancakes de la ville et ses autres spécialités typiques d'un brunch. Retrouvez notre restaurant à Paris 12 pour votre petit déjeuner également.","18 Avenue Ledru Rollin, 75012 Paris France",€€ - €€€,4.0,40,"{'1': '1', '2': '0', '3': '11', '4': '10', '5': '18'}","Américaine, Bar, Café, Diner, Bars-restaurants"
28016958,La Tarentella,,"137 Boulevard Ney, 75018 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}",Italienne
8331731,Bistrot Alexandre III,"Le Bistrot Alexandre III, est un lieu unique amarré au pied du pont Alexandre III offrant un cadre exceptionnel pour les parisiens et les touristes. À l’image des bistrots traditionnels, l’ambiance est conviviale et vous y recevrez un accueil chaleureux des maîtres de maison. Découvrez une cuisine de bistrot simple et raffinée, préparée sur place à partir d'une sélection de produits de qualité. Laissez-vous tenter par le plus frenchy des burgers (viande Hugo Desnoyer et pain Mr. Poujauran) qui surprendra vos papilles. À la carte : assiette de charcuterie bellota bellota, carpaccio de bœuf tapenade, parmesan et croûtons, croquette de morue, poitrine de porcs caramélisées et autres spécialités de comptoir.","Port des Invalides Rive Gauche au pied du Pont Alexandre III, 75007 Paris France",€€ - €€€,2.5,342,"{'1': '122', '2': '51', '3': '42', '4': '68', '5': '59'}","Française, Européenne"
17640104,Le Raj's Palace restaurant indien,,"125 rue Lamarck, 75018 Paris France",€€ - €€€,4.5,38,"{'1': '1', '2': '1', '3': '1', '4': '6', '5': '29'}","Indienne, Saine"
27347178,Au Pétrin D'antan,,"174 Rue Ordener, 75018 Paris France",,,0,,
10821446,Tao Asian Fusion,,"6 Rue Saint Denis, 75001 Paris France",€€ - €€€,4.0,232,"{'1': '13', '2': '14', '3': '28', '4': '70', '5': '107'}","Chinoise, Japonaise, Sushi, Asiatique, Thaï, Fusion"
27901629,Pâtisserie Julien Filoche,,"177 Rue Saint-Jacques, 75005 Paris France",,4.0,4,"{'1': '1', '2': '0', '3': '0', '4': '1', '5': '2'}",
16750561,Le Phénix du Vietnam,,"35 rue Étienne Marcel, 75001 Paris France",,5.0,3,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '3'}",Vietnamienne
26220299,Tonton Becton,"La table d’hôtes d’un tonton bloquée dans les années 70 De grandes tablées conviviales où tous les plats sont à partager pour une expérience des plus chaleureuse. Une ardoise qui change toutes les deux semaines réalisée 100% maison à partir de produits de petits producteurs Français en circuits courts. Une adresse unique avec : table d’hôtes, coin salon et jeux, pièce privatisable, bar et terrasse, il se dit même que le sous sol cache un secret… Plus qu’un restaurant, Tonton Becton est l’adresse la plus chaleureuse de la Porte de Versailles, idéalement située en face du parc des expositions.","19 Bd Lefebvre Porte de Versailles, 75015 Paris France",€€ - €€€,4.5,91,"{'1': '6', '2': '1', '3': '12', '4': '10', '5': '62'}","Française, Saine"
9747223,Chez Papa Montparnasse Denfert 14eme,"A la Table de Chez Papa ! Notre restaurant Chez Papa Montparnasse 14ème, est situé à 5 petites minutes de la Tour Montparnasse et à quelques pas des métros Gaité-Montparnasse, Raspail, Denfert Rochereau. Toute l'équipe du restaurant Chez Papa Montparnasse sera heureuse de vous accueillir avec un accueil souriant et chaleureux. Dans notre restaurant « Chez Papa Montparnasse », nous vous proposons un service continu de 9h à 00h30, durant lequel il vous sera possible d’apprécier un moment de détente et de plaisir gastronomique… Nous vous-y ferons découvrir nos spécialités de cassoulet façon Papa ou notre Axoa qui ont fait notre renommée au delà de Paris et le bonheur de notre fidèles clientèles. Que vous soyez entre ami(es), en famille, et/ou entre collègues de travail ; retrouvez-nous pour déguster notre cuisine gargantuesque du Sud-Ouest.","6 rue Gassendi, 75014 Paris France",€€ - €€€,4.0,572,"{'1': '40', '2': '26', '3': '82', '4': '218', '5': '206'}",Française
5957317,Villa Cesar,,"80 rue Dunois, 75013 Paris France",€€ - €€€,4.0,59,"{'1': '3', '2': '6', '3': '7', '4': '27', '5': '16'}","Italienne, Européenne"
15531869,Les Delices de Rosa Parks,,"32 rue Gaston Tessier, 75019 Paris France",,2.0,2,"{'1': '0', '2': '2', '3': '0', '4': '0', '5': '0'}",Café
27256581,Superette Zaatout,,"2 Place Du Maroc, 75019 Paris France",,,0,,
28152651,Pain Beurre,,"56 Boulevard Saint-marcel, 75005 Paris France",,,0,,
2494431,Terres de Café,,"14 rue Rambuteau, 75003 Paris France",€,4.5,47,"{'1': '3', '2': '0', '3': '4', '4': '7', '5': '33'}",Café
25570127,Le Duchesse,"Le Duchesse est un bar à jeux de société dans le 11arr de Paris. Le concept du bar provient de la passion commune des deux propriétaires, Loïc et Greg, pour les jeux de sociétés et la bistronomie. Le Duchesse est l’endroit idéal pour découvrir de nouveaux jeux, se faire expliquer les règles et se régaler avec une carte qui sent bon le fait maison ! Les boissons chaudes, froides, alcoolisés ou soft ne sont pas en reste ! Loïc et Greg arpentent les brasseries, producteurs et artisans de France pour vous trouver les produits les plus originaux et goûtus !","36 Rue de l'Orillon, 75010 Paris France",€€ - €€€,5.0,10,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '10'}","Française, Bars-restaurants, Bar à bières, Pub"
4943053,Caffe Ritazza,,"Gare d'Austerlitz train station, Paris France",€,2.0,38,"{'1': '15', '2': '14', '3': '6', '4': '2', '5': '1'}",Café
9730204,Boulhanne,,"102 boulevard Brune, 75014 Paris France",€,4.5,38,"{'1': '2', '2': '0', '3': '2', '4': '13', '5': '21'}","Asiatique, Thaï, Vietnamienne"
23423939,Cafe Paulette,"Bistrot de quartier, restaurant, brasserie Cuisine en continue de 9h à 22h Le matin petit déjeuner, brunch Le midi cuisine du marché, plats du jour Le soir tapas à partager proposés ! Sélection de vins naturels et bières artisanales, bières pression, cocktails et happy hour Le lieu vous accueille également pour vos évènements : afterwork, anniversaire, déjeuner d'affaire, vin d'honneur...","48 Boulevard Arago, 75013 Paris France",€€ - €€€,4.5,25,"{'1': '1', '2': '0', '3': '1', '4': '5', '5': '18'}","Bar, Pub, Diner, Française"
32774758,Araku Coffee,,"18 Rue Soufflot, 75005 Paris France",,,0,,Café
6440806,L' Echappée,,"38 Rue Boyer, 75020 Paris France",€€ - €€€,4.5,139,"{'1': '1', '2': '1', '3': '10', '4': '54', '5': '73'}","Asiatique, Thaï"
17706256,Les Petites Bulles,,"15 Rue Simart, 75018 Paris France",€,4.5,20,"{'1': '0', '2': '1', '3': '0', '4': '3', '5': '16'}",Française
8745166,Da May Fa,,"12 rue Lepic, 75018 Paris France",€,4.0,60,"{'1': '7', '2': '2', '3': '6', '4': '28', '5': '17'}","Chinoise, Asiatique, Vietnamienne"
8594249,L'Edelweiss,,"2 rue de Dijon Angle Rue Gabriel Lame, 75012 Paris France",€,3.5,39,"{'1': '5', '2': '2', '3': '0', '4': '24', '5': '8'}",Française
8325087,Starbucks,,"Place Louis Armand, Gare de Lyon Platforme Bleue, 75012 Paris France",€,3.0,102,"{'1': '23', '2': '18', '3': '21', '4': '28', '5': '12'}",Café
15206322,Restaurant Gap,"restaurant traditionnel de spécialité turque situé dans le 13eme arrondissement de paris pouvant accueillir une cinquantaine de personnes, cuisine turque artisanale et certifié halal. a proximité de la station de métro les Gobelins ligne 7, place de parking gratuite à proximité.","39 rue Pascal, 75013 Paris France",€,4.5,11,"{'1': '0', '2': '1', '3': '0', '4': '1', '5': '9'}","Turque, Moyen-Orient"
28902717,Kactus Brunch,,"13 Rue Louis Bonnet, 75011 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}","Française, Asiatique"
17636607,Friends,,"383 Bis Rue De Vaugirard, 75015 Paris France",,,0,,
26103907,Noccio Rosa Parks,"Noccio Rosa Parks, c'est un restaurant italien moderne et épuré situé au cœur du 19ᵉ arrondissement de Paris, à deux pas de l'Adidas Arena et du parc de La Villette. Avec son ambiance conviviale et élégante, c'est l'endroit idéal pour une pause gourmande. La carte, inspirée des traditions culinaires italiennes, propose un savoureux mélange de classiques revisités et d'assiettes à partager. Laissez-vous séduire par des antipasti préparés avec des produits de qualité, des risottos onctueux, et découvrez ce qui pourrait bien être le meilleur tiramisu de la capitale.","202 Rue D'Aubervilliers, 75019 Paris France",,5.0,4,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '4'}",Italienne
11651335,Le Club,,"1 Port de la Conference Bateaux Mouches, 75008 Paris France",€€€€,4.5,94,"{'1': '3', '2': '5', '3': '5', '4': '19', '5': '62'}","Française, Européenne"
10798826,L' Affamé,L’affamé Restaurant propose une carte aux saveurs douces et à la fois originales. Découvrez le savoureux mélange d’une cuisine bistro-gastronomique proposé par nos chefs talentueux et émanant de grande brigade parisienne.,"28 av de la Porte des Poissonniers, 75018 Paris France",€€ - €€€,4.5,91,"{'1': '3', '2': '6', '3': '4', '4': '15', '5': '63'}","Française, Européenne, Brasserie gastronomique, Bars-restaurants"
1928987,Le Monceau,,"37 rue de Monceau, 75008 Paris France",€€ - €€€,3.5,95,"{'1': '13', '2': '11', '3': '15', '4': '32', '5': '24'}","Française, Européenne"
19122276,Le Reflet,"Le Reflet est un restaurant extraordinaire, situé au cœur du quartier du Marais, à Paris 3ème. Plus qu'un restaurant c'est un lieu de partage et de convivialité, une véritable aventure humaine ! Venez découvrir notre cuisine généreuse élaborée à partir de produits frais, et notre équipe extraordinaire dont la majorité est composée de personnes porteuses d'une trisomie 21. Ce sont eux qui vont vous faire voyager le temps d'un repas... et plus encore ! Le Reflet, labellisé écotable, vous propose une carte de saison, des plats et desserts entièrement fait maison, toujours avec une option végétarien.","11 Rue De Braque, 75003 Paris France",€€ - €€€,5.0,92,"{'1': '0', '2': '0', '3': '3', '4': '8', '5': '81'}","Française, Européenne, Saine, Moderne"
5778298,Le Boursault,,"Rue boursault, 75017 Paris France",€,4.0,16,"{'1': '1', '2': '2', '3': '0', '4': '4', '5': '9'}","Française, Européenne"
21362473,Pobs'sushi,,"Rez De Chaussée Lot 7, Sarrola-Carcopino , Communauté d'Agglomération du Pays Ajaccien, Corse France",,,0,,Japonaise
27843992,U Express Fédération,,"52 Rue De La Fédération, 75015 Paris France",,,0,,
21340250,Med'eat,"Idéalement situé entre la Place de la Concorde et Madeleine, notre restaurant méditerranéen Med’Eat vous accueille dans un cadre cosy en plein cœur du 8ᵉ arrondissement de Paris. Ouvert même le lundi, nous proposons une cuisine faite maison savoureuse et gourmande : bar à salade et pitas maison sont à déguster sur place, à emporter ou en livraison. Choisissez vous-même les ingrédients de votre déjeuner parmi un large choix de produits cuisinés par nos soins et pour la plupart servis chauds.","59 Rue La Boetie, 75008 Paris France",€€ - €€€,4.5,10,"{'1': '0', '2': '1', '3': '0', '4': '0', '5': '9'}","Grecque, Saine, Israélienne, Restauration rapide, Méditerranéenne"
8469689,Jean Bart,,"44 rue du Docteur Roux, 75015 Paris France",,3.0,6,"{'1': '2', '2': '0', '3': '1', '4': '1', '5': '2'}",
1498676,Les Deux Musées,,"5 Rue de Bellechasse, 75007 Paris France",€€ - €€€,2.5,421,"{'1': '126', '2': '55', '3': '91', '4': '103', '5': '46'}","Française, Bar, Café, Européenne"
5798081,Kimsouuuu,,"30 avenue de Flandre, 75019 Paris France",€,4.5,23,"{'1': '0', '2': '0', '3': '2', '4': '5', '5': '16'}",Restauration rapide
26728692,Ice Mama Paris,"Ice Mama est un lieu de gourmandise où la créativité et l'impertinence glacière en font un lieu unique. Glaces, pâtisseries de voyage, salon de thé... vous accompagnent toute la journée","1 rue Mesnil, 75116 Paris France",,4.5,16,"{'1': '1', '2': '0', '3': '0', '4': '1', '5': '14'}",Française
27356342,Sos Pizza Nuit,,"58 Rue Pajol, 75018 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}",Pizza
13202090,Le Miracle Cafe,,"21 rue du Maroc, 75019 Paris France",€€ - €€€,,0,,Française
10723808,bistro79,,"79 Rue Olivier de Serres, 75015 Paris France",€€ - €€€,4.5,5,"{'1': '0', '2': '0', '3': '0', '4': '2', '5': '3'}",Française
12438249,Kervan,,"64 Boulevarde de la Villette, 75019 Paris France",€,4.5,4,"{'1': '0', '2': '0', '3': '0', '4': '2', '5': '2'}",
12614139,Kalypso,"Fermez les yeux. En écho au bruit des vagues, la cuisine marine est à l’honneur, laissez-vous guider dans cet écrin iodé dont la cuisine vogue au grès des saisons et de la pêche. Nous vous invitons à découvrir des assiettes marines raffinées et élaborées dans l’idée de représenter une ode à la mer & sa déesse Kalypso. Nous mettons un point d'honneur à respecter cette ressource fragile qui est l'âme de nos plats. Notre cuisine est en effet animée par la durabilité et le respect du vivant, en réaction à l'industrialisation des chaînes alimentaires qui détruisent tout autant la planète que le bien-être du vivant. Kalypso est un lieu qui nous fait prendre le large lors d’un diner en plein cœur des Batignolles.","19 rue Brochant, 75017 Paris France",€€ - €€€,4.0,53,"{'1': '4', '2': '5', '3': '5', '4': '14', '5': '25'}",
13970213,El Tequila,,"2 rue Eugene Carriere, 75018 Paris France",€€ - €€€,4.0,98,"{'1': '12', '2': '4', '3': '5', '4': '12', '5': '65'}","Mexicaine, Latino, Cubaine, Amérique centrale"
5608376,L'Amaretto,"Sur place ou à emporter. L'Amaretto est ouvert de 12h à 14h30 et de 19h à 22h, du mardi au samedi.","57 Rue du Père Corentin, 75014 Paris France",€,4.0,47,"{'1': '8', '2': '0', '3': '4', '4': '11', '5': '24'}","Italienne, Pizza"
27167186,Numidia Paris 10,,"213 Rue Du Faubourg Saint-Martin, 75010 Paris France",€,4.5,4,"{'1': '0', '2': '0', '3': '1', '4': '0', '5': '3'}","Méditerranéenne, Arabe, Algérien"
24027503,Panozzi Marais,"Ce qui rend notre panozzi spécial, ce n’est pas seulement le format et le processus de préparation à double cuisson mais aussi et surtout les ingrédients utilisés, quasi tous importés de l’Italie et de la plus haute qualité. La pâte à pizza est modelée en forme de sandwich avec une longueur d’environ 30 centimètres rempli d’une garniture abondante Le panuozzo tire ses origines de Gragnano dans la province de Naples. C’est une alternative originale à la pizza. Notre chef Marco Lo Presti l’a personnalisé en adaptant la recette à la sicilienne afin de lui donner un craquant et une légèreté sans pareil avec une garniture riche, racé et irrésistible. Ecco il panozzi","17 Rue Des Archives, 75004 Paris France",,4.0,17,"{'1': '0', '2': '4', '3': '0', '4': '1', '5': '12'}","Italienne, Italie du Nord, Italie du Centre, Italie du Sud, Restauration rapide"
2361003,Hawaienne,,"15 rue Louis Bonnet 75011, 75011 Paris France",€,4.0,47,"{'1': '3', '2': '3', '3': '4', '4': '15', '5': '22'}","Asiatique, Vietnamienne"
19841467,Little Canteen,,"10 rue Anatole France, 92800 Puteaux, La Defense France",,5.0,4,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '4'}",
27344437,Bar Restaurant Du Square Paris 15,,"184 Rue Lecourbe, 75015 Paris France",,,0,,
1334766,Nishikura,"Depuis 20 ans, toute l'équipe de Nishikura vous accueille 7/7 jours pour déguster nos spécialités japonaises et notre cuisine asiatique au 12 rue du faubourg Poissonnière à Paris. Notre menu offre un excellent rapport qualité/prix et nous vous proposons également des formules déjeuner. Notre salle climatisée dispose de grandes tables pour les groupes disponibles sur réservation. Wi-fi Gratuit. Paiements par cartes VISA/Mastercard, titres déjeuner et espèces.","12 rue Faubourg Poissonnière, 75010 Paris France",€,4.5,62,"{'1': '1', '2': '2', '3': '8', '4': '19', '5': '32'}","Japonaise, Sushi, Asiatique, Thaï, Vietnamienne"
5270706,Marcel,,"15 rue de Babylone, 75007 Paris France",€€ - €€€,3.5,258,"{'1': '29', '2': '23', '3': '46', '4': '84', '5': '76'}",
1035704,Valois - Paris,"Valois - Paris 8 est un restaurant français situé en haut de l'avenue de Messine, sa terrasse est face aux grilles du Parc Monceau. Notre cuisine maison est traditionnelle avec tous les codes de la brasserie parisienne. Vous pourrez y déguster un bon tartare de bœuf ou des ris de veau. Vous pouvez aussi déjeuner sur le pouce, au bar Nous vous accueillons dès le petit déjeuner et jusqu'au diner en service continu toute l'année. Pour les plus pressés notre bistrot ""Cuisine de rue"" avec son menu street food sur place ou à emporter et pour l'apéro ses cocktails.","1 Place Rio De Janeiro, 75008 Paris France",€€ - €€€,4.0,550,"{'1': '36', '2': '35', '3': '46', '4': '186', '5': '247'}","Française, Bar, Européenne"
11857995,chez rico,,"34 Boulevard De L Hopital, 75005 Paris France",€€ - €€€,4.0,59,"{'1': '4', '2': '2', '3': '3', '4': '25', '5': '25'}","Italienne, Française, Bar, Européenne, Pub"
27860536,Panda Délice,,"200 Rue La Fayette, 75010 Paris France",,,0,,
27696632,Nirvanadream 10ème Paris,,"252 Rue Du Faubourg Saint-martin, 75010 Paris France",,,0,,"Asiatique, Népalaise"
27248072,Farinez-vous,,"9bis Rue Villiot, 75012 Paris France",,,0,,
8512875,Bagelstein,"Chez Bagelstein vous trouverez les meilleurs bagels à Paris 13 préparés sous vos yeux, avec des pains et pâtisseries 100% faits par nos artisans boulangers et pâtissiers dans nos ateliers. Nos équipes vous accueilleront chaleureusement dans un cadre de restauration unique au ton décalé et aux inspirations new-yorkaises. Too good to be trou !","101 Avenue de France, 75013 Paris France",€€ - €€€,3.0,42,"{'1': '6', '2': '7', '3': '12', '4': '13', '5': '4'}","Américaine, Café, Cuisine de rue (street food), Soupes"
15666971,Laduree Paris Le Bar,,"13 Rue Lincoln, 75008 Paris France",€€€€,4.0,7,"{'1': '0', '2': '1', '3': '0', '4': '5', '5': '1'}",
27356431,Le Comptoir Du Canal,,"14 Quai De La Loire, 75019 Paris France",,,0,,Bar à vins
27901920,Le Corones | Paris,,"1 Quai Des Célestins, 75004 Paris France",,,0,,
11760169,Le Surene,,"7 rue de Surene, 75008 Paris France",€,4.5,12,"{'1': '0', '2': '0', '3': '0', '4': '7', '5': '5'}","Française, Bar, Pub"
23696937,Ernestine Café,"Bienvenue à l'Ernestine Café, où chaque visite est une expérience unique ! Dans notre café, tout est 100% fait maison, des plats délicieux aux pâtisseries irrésistibles. Découvrez nos spécialités exclusives comme le thé bleu, le chai latte, le golden latte, le matcha latte et le pumpkin spice latte. Ne manquez pas nos cheesecakes japonais de saison et nos moelleux au chocolat sans gluten, une rareté à Paris ! Nous proposons des options pour tous les régimes alimentaires, y compris des choix sans gluten et végétariens comme les toasts à l'avocat, les soupes et les tartes courgette comté. Notre ambiance cosy et chaleureuse est parfaite pour se détendre et créer des liens, avec des espaces dédiés pour les enfants et les seniors. Rejoignez nos ateliers pour enfants, des séances d'éveil musical aux lectures captivantes, ou participez à nos activités sociales pour seniors, avec des jeux de société et des ateliers de broderie et de tricot.","72 rue Joseph de Maistre, 75018 Paris France",€€ - €€€,5.0,3,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '3'}","Française, Japonaise, Café, Méditerranéenne"
2437474,Le Globe Café,"Une jolie terrasse ensoleillée, une décoration de salle chaleureuse, des assiettes savoureuses et variées, avec un bon rapport qualité prix.","104 avenue d'Italie, 75013 Paris France",€,2.5,53,"{'1': '28', '2': '3', '3': '1', '4': '9', '5': '12'}","Italienne, Méditerranéenne, Européenne, Saine, Française"
6001610,Sushi Orfila,,"103 rue Orfila, 75020 Paris France",€€ - €€€,3.5,17,"{'1': '1', '2': '2', '3': '6', '4': '5', '5': '3'}","Japonaise, Sushi, Asiatique"
6220271,Le Petit 18,"Nous tenions à garder un esprit de convivialité et de partage que représente notre cher quartier, c'est pourquoi nous avons misé sur une cuisine traditionnelle et goûteuse où le produit frais est roi. Ainsi notre menu du jour change quotidiennement au plus grand plaisir de nos clients. Nous proposons également des burgers de qualité sur place ou à emporter. Nous préparons nous même nos pains et nos sauces afin d'émoustiller vos papilles et de retrouver le goût de l'authentique.","48 Rue Damrémont, 75018 Paris France",€€ - €€€,4.5,22,"{'1': '1', '2': '0', '3': '0', '4': '9', '5': '12'}",Française
5582194,Les Nautes,Uniquement a l'apéritif en semaine du mardi au dimanche à 18h et week end à 13h. Assiette apéro à partager 25 euros pour 2,"1 quai des Celestins, 75004 Paris France",€€ - €€€,3.5,61,"{'1': '7', '2': '7', '3': '12', '4': '18', '5': '17'}",
27855566,Boulangerie & Salon De Thé (halal),,"19 Rue Daubenton, 75005 Paris France",,,0,,
27867400,Sibel,,"25 Boulevard Jean Jaurès, 92110 Clichy France",,,0,,
23879380,Au P'tit Grec,Nous sommes une crêperie avec 30 ans d'experiénce avec 2 boutique 68 rue mouffetard et 9 victor cousin. Nous partageons notre savoir faire avec nos clientes avec nos grande varieté de crêpes sucrés et salés et cafés.,"9 Victor Cousin, 75005 Paris France",€,5.0,11,"{'1': '0', '2': '0', '3': '0', '4': '2', '5': '9'}","Française, Grecque"
1504635,La Pepiniere,,"6 Place Saint Augustin, 75008 Paris France",€€ - €€€,3.0,58,"{'1': '18', '2': '10', '3': '5', '4': '11', '5': '14'}","Française, Bar"
17651211,Norieta,,"40 rue Louis Blanc, 75010 Paris France",€€ - €€€,4.0,19,"{'1': '2', '2': '0', '3': '3', '4': '6', '5': '8'}","Française, Méditerranéenne"
23861045,Poke Me 13,,"41 Rue Verginaud, 75013 Paris France",,,0,,Hawaïenne
4329371,Le Pavillon Paris 15,,"53 B avenue de la Motte Picquet, 75015 Paris France",€€ - €€€,4.0,109,"{'1': '8', '2': '5', '3': '12', '4': '30', '5': '54'}","Française, Européenne, Bar, Pub"
27344495,Tchin Tchin Bar,,"13 Rue De Longchamp, 75116 Paris France",,4.5,3,"{'1': '0', '2': '0', '3': '0', '4': '2', '5': '1'}",
12130128,Baraquai,,"15 Bis Quai De La Seine, 75019 Paris France",€€ - €€€,4.0,30,"{'1': '2', '2': '0', '3': '4', '4': '15', '5': '9'}","Française, Bar, Européenne, Pub"
7816172,Le Barbouille,,"13 rue de Bretagne, 75003 Paris France",€€ - €€€,3.5,63,"{'1': '12', '2': '2', '3': '12', '4': '19', '5': '18'}","Française, Bar, Européenne, Pub"
19097767,Bobun,,"4 Rue Toullier, 75005 Paris France",,,0,,
